what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore.xmi,2.10.2.v20150123-0348,"org.eclipse.emf.ecore.xmi",1452033530166
started,bundle,org.eclipse.epp.mpc.core,1.3.2.v20141216-2136,"org.eclipse.epp.mpc.core",1452033530167
started,bundle,org.eclipse.epp.mpc.ui,1.3.2.v20150204-1930,"org.eclipse.epp.mpc.ui",1452033530167
started,bundle,org.eclipse.jdt.core,3.10.2.v20150120-1634,"org.eclipse.jdt.core",1452033530168
started,bundle,org.eclipse.jdt.launching,3.7.102.v20141111-0953,"org.eclipse.jdt.launching",1452033530168
started,bundle,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui",1452033530175
started,bundle,org.eclipse.jface,3.10.2.v20141021-1035,"org.eclipse.jface",1452033530175
started,bundle,org.eclipse.m2e.discovery,1.5.1.20150109-1820,"org.eclipse.m2e.discovery",1452033530176
started,bundle,org.eclipse.m2e.logback.configuration,1.5.1.20150109-1820,"org.eclipse.m2e.logback.configuration",1452033530176
started,bundle,org.eclipse.mylyn.bugzilla.core,3.14.2.v20150217-2341,"org.eclipse.mylyn.bugzilla.core",1452033530176
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.bugzilla.ui",1452033530177
started,bundle,org.eclipse.mylyn.builds.ui,1.6.2.v20150218-0552,"org.eclipse.mylyn.builds.ui",1452033530177
started,bundle,org.eclipse.mylyn.commons.core,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.core",1452033530177
started,bundle,org.eclipse.mylyn.commons.net,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.net",1452033530177
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.6.2.v20150217-2244,"org.eclipse.mylyn.commons.notifications.core",1452033530178
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.6.2.v20150217-2244,"org.eclipse.mylyn.commons.notifications.feed",1452033530178
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.6.2.v20150217-2244,"org.eclipse.mylyn.commons.notifications.ui",1452033530179
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.6.2.v20150217-2244,"org.eclipse.mylyn.commons.repositories.ui",1452033530179
started,bundle,org.eclipse.mylyn.commons.ui,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.ui",1452033530180
started,bundle,org.eclipse.mylyn.commons.workbench,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.workbench",1452033530181
started,bundle,org.eclipse.mylyn.context.core,3.14.2.v20150218-0125,"org.eclipse.mylyn.context.core",1452033530181
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.14.2.v20150218-0125,"org.eclipse.mylyn.context.tasks.ui",1452033530181
started,bundle,org.eclipse.mylyn.monitor.ui,3.14.2.v20150217-2244,"org.eclipse.mylyn.monitor.ui",1452033530182
started,bundle,org.eclipse.mylyn.tasks.index.core,3.14.2.v20150217-2341,"org.eclipse.mylyn.tasks.index.core",1452033530182
started,bundle,org.eclipse.mylyn.tasks.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.tasks.ui",1452033530184
started,bundle,org.eclipse.mylyn.team.ui,3.14.2.v20150218-0125,"org.eclipse.mylyn.team.ui",1452033530185
started,bundle,org.eclipse.pde.core,3.10.2.v20150127-1015,"org.eclipse.pde.core",1452033530186
started,bundle,org.eclipse.pde.launching,3.6.200.v20140521-1231,"org.eclipse.pde.launching",1452033530187
started,bundle,org.eclipse.pde.ui,3.8.101.v20141001-1400,"org.eclipse.pde.ui",1452033530189
started,bundle,org.eclipse.team.cvs.core,3.3.600.v20131112-1442,"org.eclipse.team.cvs.core",1452033530189
started,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1452033530191
started,bundle,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui",1452033530193
started,bundle,org.eclipse.ui.ide,3.10.2.v20141118-1227,"org.eclipse.ui.ide",1452033530195
started,bundle,org.eclipse.ui.intro.universal,3.2.701.v20150204-1123,"org.eclipse.ui.intro.universal",1452033530195
started,bundle,org.eclipse.ui.themes,1.0.1.v20141126-1957,"org.eclipse.ui.themes",1452033530195
started,bundle,org.eclipse.ui.trace,1.0.201.v20140702-1807,"org.eclipse.ui.trace",1452033530196
started,bundle,org.eclipse.ui.views.log,1.0.500.v20140512-1221,"org.eclipse.ui.views.log",1452033530196
started,bundle,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"org.eclipse.ui.workbench",1452033530198
os,sysinfo,,,"linux",1452033530202
arch,sysinfo,,,"x86_64",1452033530202
ws,sysinfo,,,"gtk",1452033530202
locale,sysinfo,,,"es_AR",1452033530202
processors,sysinfo,,,"4",1452033530202
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1452033530202
java.runtime.version,sysinfo,,,"1.8.0_66-b17",1452033530202
java.specification.name,sysinfo,,,"Java Platform API Specification",1452033530202
java.specification.vendor,sysinfo,,,"Oracle Corporation",1452033530202
java.specification.version,sysinfo,,,"1.8",1452033530202
java.vendor,sysinfo,,,"Oracle Corporation",1452033530202
java.version,sysinfo,,,"1.8.0_66",1452033530202
java.vm.info,sysinfo,,,"mixed mode",1452033530202
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1452033530202
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1452033530202
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1452033530202
java.vm.specification.version,sysinfo,,,"1.8",1452033530202
java.vm.vendor,sysinfo,,,"Oracle Corporation",1452033530202
java.vm.version,sysinfo,,,"25.66-b17",1452033530202
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452033551831
closed,view,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.internal.introview",1452033551852
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452033571529
executed,command,org.eclipse.ui.ide,3.10.2.v20141118-1227,"org.eclipse.ui.edit.text.openLocalFile",1452033584265
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452033584272
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452033586892
closed,view,org.eclipse.mylyn.tasks.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.tasks.ui.views.tasks",1452033589091
closed,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1452033589118
closed,view,org.eclipse.ui.ide,3.10.2.v20141118-1227,"org.eclipse.ui.views.ProblemView",1452033589135
closed,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452033589151
closed,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452033589252
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1452033589426
closed,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452033589602
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.1.12.v20150212-1812,"org.eclipse.recommenders.apidocs.rcp",1452033589875
stopped,bundle,org.eclipse.recommenders.models,2.1.12.v20150212-1812,"org.eclipse.recommenders.models",1452033589875
stopped,bundle,org.eclipse.pde.ua.ui,1.0.300.v20140307-1548,"org.eclipse.pde.ua.ui",1452033589876
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.5.v201403131814,"org.eclipse.datatools.connectivity.oda.template.ui",1452033589877
stopped,bundle,org.eclipse.pde.ds.ui,1.0.300.v20140204-1740,"org.eclipse.pde.ds.ui",1452033589878
stopped,bundle,org.eclipse.pde.runtime,3.4.400.v20140512-1555,"org.eclipse.pde.runtime",1452033589879
stopped,bundle,org.eclipse.pde.ui,3.8.101.v20141001-1400,"org.eclipse.pde.ui",1452033589879
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20131227-1524,"org.eclipse.ui.cheatsheets",1452033589880
stopped,bundle,org.eclipse.help.ui,4.0.100.v20140401-0608,"org.eclipse.help.ui",1452033589881
stopped,bundle,org.eclipse.epp.mpc.ui,1.3.2.v20150204-1930,"org.eclipse.epp.mpc.ui",1452033589882
stopped,bundle,org.eclipse.ui.intro.universal,3.2.701.v20150204-1123,"org.eclipse.ui.intro.universal",1452033589882
stopped,bundle,org.eclipse.ui.intro,3.4.200.v20130326-1254,"org.eclipse.ui.intro",1452033589884
stopped,bundle,org.eclipse.help.webapp,3.6.301.v20150115-1843,"org.eclipse.help.webapp",1452033589885
stopped,bundle,org.eclipse.help.base,4.0.201.v20150204-1700,"org.eclipse.help.base",1452033589885
stopped,bundle,org.eclipse.equinox.http.jetty,3.0.200.v20131021-1843,"org.eclipse.equinox.http.jetty",1452033589886
stopped,bundle,org.eclipse.m2e.discovery,1.5.1.20150109-1820,"org.eclipse.m2e.discovery",1452033589886
stopped,bundle,org.eclipse.m2e.editor,1.5.1.20150109-1820,"org.eclipse.m2e.editor",1452033589887
stopped,bundle,org.eclipse.m2e.editor.xml,1.5.1.20150109-1820,"org.eclipse.m2e.editor.xml",1452033589888
stopped,bundle,org.eclipse.m2e.jdt,1.5.1.20150109-1820,"org.eclipse.m2e.jdt",1452033589889
stopped,bundle,org.eclipse.m2e.launching,1.5.1.20150109-1820,"org.eclipse.m2e.launching",1452033589890
stopped,bundle,org.eclipse.m2e.profiles.ui,1.5.1.20150109-1820,"org.eclipse.m2e.profiles.ui",1452033589890
stopped,bundle,org.eclipse.m2e.refactoring,1.5.1.20150109-1820,"org.eclipse.m2e.refactoring",1452033589891
stopped,bundle,org.eclipse.m2e.profiles.core,1.5.1.20150109-1820,"org.eclipse.m2e.profiles.core",1452033589892
stopped,bundle,org.eclipse.m2e.logback.configuration,1.5.1.20150109-1820,"org.eclipse.m2e.logback.configuration",1452033589898
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.1.12.v20150212-1812,"org.eclipse.recommenders.chain.rcp",1452033589899
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.1.12.v20150213-0747,"org.eclipse.recommenders.completion.rcp",1452033589900
stopped,bundle,org.eclipse.recommenders.rcp,2.1.12.v20150218-0817,"org.eclipse.recommenders.rcp",1452033589901
stopped,bundle,org.eclipse.recommenders.injection,2.1.12.v20150212-1812,"org.eclipse.recommenders.injection",1452033589903
stopped,bundle,org.eclipse.m2e.core.ui,1.5.1.20150109-1820,"org.eclipse.m2e.core.ui",1452033589904
stopped,bundle,org.eclipse.m2e.core,1.5.1.20150109-1820,"org.eclipse.m2e.core",1452033589907
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.6.2.v20150218-0552,"org.eclipse.mylyn.hudson.ui",1452033589911
stopped,bundle,org.eclipse.mylyn.hudson.core,1.6.2.v20150218-0552,"org.eclipse.mylyn.hudson.core",1452033589912
stopped,bundle,org.eclipse.mylyn.git.ui,1.6.2.v20150217-2249,"org.eclipse.mylyn.git.ui",1452033589920
stopped,bundle,org.eclipse.mylyn.git.core,1.6.2.v20150217-2249,"org.eclipse.mylyn.git.core",1452033589921
stopped,bundle,org.eclipse.egit.mylyn.ui,3.4.2.201412180340-r,"org.eclipse.egit.mylyn.ui",1452033589922
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.bugzilla.ui",1452033589922
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.14.2.v20150217-2341,"org.eclipse.mylyn.bugzilla.core",1452033589923
stopped,bundle,org.eclipse.mylyn.builds.ui,1.6.2.v20150218-0552,"org.eclipse.mylyn.builds.ui",1452033589923
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.14.2.v20150218-0125,"org.eclipse.mylyn.context.tasks.ui",1452033589924
stopped,bundle,org.eclipse.mylyn.help.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.help.ui",1452033589925
stopped,bundle,org.eclipse.mylyn.java.tasks,3.14.2.v20150218-0125,"org.eclipse.mylyn.java.tasks",1452033589927
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.14.2.v20150217-2341,"org.eclipse.mylyn.tasks.bugs",1452033589928
